<doc id="bv_doc_id__26" attrs="word lemma type">
waren	bv_doc_id__26_d16e957
unablässig	bv_doc_id__26_d16e959
an	bv_doc_id__26_d16e962
der	bv_doc_id__26_d16e964
Arbeit	bv_doc_id__26_d16e966
<g/>
.	
Anläßlich	bv_doc_id__26_d16e970
seiner	bv_doc_id__26_d16e972
Abreise	bv_doc_id__26_d16e975
berief	bv_doc_id__26_d16e977
der	bv_doc_id__26_d16e979
Staatskanzler	bv_doc_id__26_d16e981
Professor	bv_doc_id__26_d16e983
Hans	bv_doc_id__26_d16e985
Kelsen	bv_doc_id__26_d16e988
<g/>
,	
der	bv_doc_id__26_d16e992
seit	bv_doc_id__26_d16e994
den	bv_doc_id__26_d16e996
Novembertagen	bv_doc_id__26_d16e998
seinem	bv_doc_id__26_d16e1001
Amte	bv_doc_id__26_d16e1003
zugeteilt	bv_doc_id__26_d16e1005
war	bv_doc_id__26_d16e1007
und	bv_doc_id__26_d16e1009
an	bv_doc_id__26_d16e1011
der	bv_doc_id__26_d16e1014
provisorischen	bv_doc_id__26_d16e1016
Verfassung	bv_doc_id__26_d16e1018
mitgearbeitet	bv_doc_id__26_d16e1020
hatte	bv_doc_id__26_d16e1022
<g/>
,	
besprach	bv_doc_id__26_d16e1027
mit	bv_doc_id__26_d16e1029
ihm	bv_doc_id__26_d16e1031
die	bv_doc_id__26_d16e1033
Grundlinien	bv_doc_id__26_d16e1035
eines	bv_doc_id__26_d16e1037
Entwurfes	bv_doc_id__26_d16e1040
unter	bv_doc_id__26_d16e1042
Annahme	bv_doc_id__26_d16e1044
von	bv_doc_id__26_d16e1046
Voraussetzungen	bv_doc_id__26_d16e1048
<g/>
,	
wie	bv_doc_id__26_d16e1053
sie	bv_doc_id__26_d16e1055
im	bv_doc_id__26_d16e1057
allgemeinen	bv_doc_id__26_d16e1059
sich	bv_doc_id__26_d16e1061
leider	bv_doc_id__26_d16e1063
in	bv_doc_id__26_d16e1066
Saint	bv_doc_id__26_d16e1068
Germain	bv_doc_id__26_d16e1070
verwirklichen	bv_doc_id__26_d16e1072
sollten	bv_doc_id__26_d16e1074
<g/>
,	
und	bv_doc_id__26_d16e1079
gab	bv_doc_id__26_d16e1081
ihm	bv_doc_id__26_d16e1083
den	bv_doc_id__26_d16e1085
Auftrag	bv_doc_id__26_d16e1087
<g/>
,	
vereint	bv_doc_id__26_d16e1092
mit	bv_doc_id__26_d16e1094
den	bv_doc_id__26_d16e1096
Referenten	bv_doc_id__26_d16e1098
der	bv_doc_id__26_d16e1100
Staatskanzlei	bv_doc_id__26_d16e1102
einen	bv_doc_id__26_d16e1105
Entwurf	bv_doc_id__26_d16e1107
fertigzustellen	bv_doc_id__26_d16e1109
<g/>
.	
Die	bv_doc_id__26_d16e1113
Vorlagen	bv_doc_id__26_d16e1115
gingen	bv_doc_id__26_d16e1118
durch	bv_doc_id__26_d16e1120
Kurier	bv_doc_id__26_d16e1122
zwischen	bv_doc_id__26_d16e1124
Wien	bv_doc_id__26_d16e1126
und	bv_doc_id__26_d16e1128
Saint	bv_doc_id__26_d16e1131
Germain	bv_doc_id__26_d16e1133
hin	bv_doc_id__26_d16e1135
und	bv_doc_id__26_d16e1137
her	bv_doc_id__26_d16e1139
<g/>
.	
Als	bv_doc_id__26_d16e1144
der	bv_doc_id__26_d16e1146
Kanzler	bv_doc_id__26_d16e1148
nach	bv_doc_id__26_d16e1150
der	bv_doc_id__26_d16e1152
Zeichnung	bv_doc_id__26_d16e1154
des	bv_doc_id__26_d16e1157
Vertrages	bv_doc_id__26_d16e1159
Mitte	bv_doc_id__26_d16e1161
September	bv_doc_id__26_d16e1163
wieder	bv_doc_id__26_d16e1165
in	bv_doc_id__26_d16e1167
Wien	bv_doc_id__26_d16e1170
dauernden	bv_doc_id__26_d16e1172
Aufenthalt	bv_doc_id__26_d16e1174
nahm	bv_doc_id__26_d16e1176
<g/>
,	
lagen	bv_doc_id__26_d16e1180
bereits	bv_doc_id__26_d16e1183
die	bv_doc_id__26_d16e1185
Entwürfe	bv_doc_id__26_d16e1187
I	bv_doc_id__26_d16e1189
bis	bv_doc_id__26_d16e1191
V	bv_doc_id__26_d16e1193
in	bv_doc_id__26_d16e1196
der	bv_doc_id__26_d16e1198
Staatskanzlei	bv_doc_id__26_d16e1200
vor	bv_doc_id__26_d16e1202
<g/>
,	
von	bv_doc_id__26_d16e1206
denen	bv_doc_id__26_d16e1209
jeder	bv_doc_id__26_d16e1211
auf	bv_doc_id__26_d16e1213
anderen	bv_doc_id__26_d16e1215
politischen	bv_doc_id__26_d16e1217
Voraussetzungen	bv_doc_id__26_d16e1219
ruhte	bv_doc_id__26_d16e1222
<g/>
.	
Es	bv_doc_id__26_d16e1226
galt	bv_doc_id__26_d16e1228
darum	bv_doc_id__26_d16e1230
vor	bv_doc_id__26_d16e1232
allem	bv_doc_id__26_d16e1235
<g/>
,	
diese	bv_doc_id__26_d16e1239
selbst	bv_doc_id__26_d16e1241
zu	bv_doc_id__26_d16e1243
klären	bv_doc_id__26_d16e1245
und	bv_doc_id__26_d16e1248
aus	bv_doc_id__26_d16e1250
diesem	bv_doc_id__26_d16e1252
Grunde	bv_doc_id__26_d16e1254
rollte	bv_doc_id__26_d16e1256
der	bv_doc_id__26_d16e1258
Kanzler	bv_doc_id__26_d16e1261
in	bv_doc_id__26_d16e1263
der	bv_doc_id__26_d16e1265
„Wiener	bv_doc_id__26_d16e1267
Abendpost“	bv_doc_id__26_d16e1269
vom	bv_doc_id__26_d16e1271
13.	bv_doc_id__26_d16e1274
September	bv_doc_id__26_d16e1276
das	bv_doc_id__26_d16e1278
Problem	bv_doc_id__26_d16e1280
der	bv_doc_id__26_d16e1282
Koalition	bv_doc_id__26_d16e1284
selbst	bv_doc_id__26_d16e1287
auf	bv_doc_id__26_d16e1289
<g/>
.	
Die	bv_doc_id__26_d16e1293
Verfassungsarbeiten	bv_doc_id__26_d16e1295
konnten	bv_doc_id__26_d16e1297
nicht	bv_doc_id__26_d16e1300
weiter	bv_doc_id__26_d16e1302
geführt	bv_doc_id__26_d16e1304
werden	bv_doc_id__26_d16e1306
ohne	bv_doc_id__26_d16e1308
vorangehende	bv_doc_id__26_d16e1310
Vereinbarungen	bv_doc_id__26_d16e1313
der	bv_doc_id__26_d16e1315
Koalition	bv_doc_id__26_d16e1317
über	bv_doc_id__26_d16e1319
die	bv_doc_id__26_d16e1321
Richtlinien	bv_doc_id__26_d16e1323
<g/>
,	
welchen	bv_doc_id__26_d16e1328
der	bv_doc_id__26_d16e1330
Regierungsentwurf	bv_doc_id__26_d16e1332
folgen	bv_doc_id__26_d16e1334
sollte	bv_doc_id__26_d16e1336
<g/>
.	
Die	bv_doc_id__26_d16e1341
Verhandlungen	bv_doc_id__26_d16e1343
der	bv_doc_id__26_d16e1345
Koalition	bv_doc_id__26_d16e1347
fanden	bv_doc_id__26_d16e1349
in	bv_doc_id__26_d16e1352
der	bv_doc_id__26_d16e1354
ersten	bv_doc_id__26_d16e1356
Hälfte	bv_doc_id__26_d16e1358
Oktober	bv_doc_id__26_d16e1360
statt	bv_doc_id__26_d16e1362
und	bv_doc_id__26_d16e1365
ergaben	bv_doc_id__26_d16e1367
ein	bv_doc_id__26_d16e1369
ins	bv_doc_id__26_d16e1371
Einzelne	bv_doc_id__26_d16e1373
gehendes	bv_doc_id__26_d16e1375
Programm	bv_doc_id__26_d16e1378
<g/>
,	
das	bv_doc_id__26_d16e1382
im	bv_doc_id__26_d16e1384
vorliegenden	bv_doc_id__26_d16e1386
Gegenstande	bv_doc_id__26_d16e1388
folgende	bv_doc_id__26_d16e1391
Sätze	bv_doc_id__26_d16e1393
enthielt	bv_doc_id__26_d16e1395
<g/>
:	
„Der	bv_doc_id__26_d16e1399
Entwurf	bv_doc_id__26_d16e1401
der	bv_doc_id__26_d16e1404
neuen	bv_doc_id__26_d16e1406
Verfassung	bv_doc_id__26_d16e1408
ist	bv_doc_id__26_d16e1410
möglichst	bv_doc_id__26_d16e1412
schnell	bv_doc_id__26_d16e1414
auszuarbeiten	bv_doc_id__26_d16e1417
<g/>
.	
Vor	bv_doc_id__26_d16e1421
seiner	bv_doc_id__26_d16e1423
Vorlegung	bv_doc_id__26_d16e1425
an	bv_doc_id__26_d16e1427
die	bv_doc_id__26_d16e1430
Nationalversammlung	bv_doc_id__26_d16e1432
wird	bv_doc_id__26_d16e1434
die	bv_doc_id__26_d16e1436
Regierung	bv_doc_id__26_d16e1438
zunächst	bv_doc_id__26_d16e1440
mit	bv_doc_id__26_d16e1443
den	bv_doc_id__26_d16e1445
beiden	bv_doc_id__26_d16e1447
Parteien	bv_doc_id__26_d16e1449
<g/>
,	
dann	bv_doc_id__26_d16e1453
mit	bv_doc_id__26_d16e1456
den	bv_doc_id__26_d16e1458
Landesregierungen	bv_doc_id__26_d16e1460
Fühlung	bv_doc_id__26_d16e1462
nehmen	bv_doc_id__26_d16e1464
<g/>
.	
In	bv_doc_id__26_d16e1469
der	bv_doc_id__26_d16e1471
Nationalversammlung	bv_doc_id__26_d16e1473
wird	bv_doc_id__26_d16e1475
bei	bv_doc_id__26_d16e1477
der	bv_doc_id__26_d16e1479
Vorberatung	bv_doc_id__26_d16e1482
des	bv_doc_id__26_d16e1484
Entwurfes	bv_doc_id__26_d16e1486
ein	bv_doc_id__26_d16e1488
Subkomitee	bv_doc_id__26_d16e1490
des	bv_doc_id__26_d16e1492
Verfassungsausschusses	bv_doc_id__26_d16e1495
Vertreter	bv_doc_id__26_d16e1497
der	bv_doc_id__26_d16e1499
Länder	bv_doc_id__26_d16e1501
als	bv_doc_id__26_d16e1503
Experten	bv_doc_id__26_d16e1505
zuziehen	bv_doc_id__26_d16e1508
<g/>
.	
Die	bv_doc_id__26_d16e1512
neue	bv_doc_id__26_d16e1514
Verfassung	bv_doc_id__26_d16e1516
wird	bv_doc_id__26_d16e1518
Deutschösterreich	bv_doc_id__26_d16e1521
als	bv_doc_id__26_d16e1523
Bundesstaat	bv_doc_id__26_d16e1525
konstituieren	bv_doc_id__26_d16e1527
<g/>
.	
Deutsch-West¬ungarn	bv_doc_id__26_d16e1531
wird	bv_doc_id__26_d16e1534
als	bv_doc_id__26_d16e1536
ein	bv_doc_id__26_d16e1538
besonderes	bv_doc_id__26_d16e1540
Land	bv_doc_id__26_d16e1542
dem	bv_doc_id__26_d16e1544
Bunde	bv_doc_id__26_d16e1547
angehören	bv_doc_id__26_d16e1549
<g/>
.	
Die	bv_doc_id__26_d16e1553
Kompetenzen	bv_doc_id__26_d16e1555
des	bv_doc_id__26_d16e1557
Bundes	bv_doc_id__26_d16e1560
werden	bv_doc_id__26_d16e1562
in	bv_doc_id__26_d16e1564
der	bv_doc_id__26_d16e1566
Verfassung	bv_doc_id__26_d16e1568
taxativ	bv_doc_id__26_d16e1570
aufgezählt	bv_doc_id__26_d16e1573
werden	bv_doc_id__26_d16e1575
<g/>
.	
Ausschließlich	bv_doc_id__26_d16e1579
dem	bv_doc_id__26_d16e1581
Bunde	bv_doc_id__26_d16e1583
werde	bv_doc_id__26_d16e1586
die	bv_doc_id__26_d16e1588
auswärtige	bv_doc_id__26_d16e1590
Politik	bv_doc_id__26_d16e1592
<g/>
,	
die	bv_doc_id__26_d16e1596
Justizgesetzgebung	bv_doc_id__26_d16e1599
<g/>
(	
Zivil-	bv_doc_id__26_d16e1603
und	bv_doc_id__26_d16e1605
Strafrecht	bv_doc_id__26_d16e1607
<g/>
)	
und	bv_doc_id__26_d16e1612
das	bv_doc_id__26_d16e1614
Heerwesen	bv_doc_id__26_d16e1616
vorbehalten	bv_doc_id__26_d16e1618
<g/>
,	
außerdem	bv_doc_id__26_d16e1622
die	bv_doc_id__26_d16e1625
wirtschaftliche	bv_doc_id__26_d16e1627
Gesetzgebung	bv_doc_id__26_d16e1629
und	bv_doc_id__26_d16e1631
Verwaltung	bv_doc_id__26_d16e1633
<g/>
,	
soweit	bv_doc_id__26_d16e1638
dies	bv_doc_id__26_d16e1640
die	bv_doc_id__26_d16e1642
Einheit	bv_doc_id__26_d16e1644
des	bv_doc_id__26_d16e1646
Wirtschaftsgebietes	bv_doc_id__26_d16e1648
erfordert	bv_doc_id__26_d16e1651
<g/>
,	
die	bv_doc_id__26_d16e1655
Arbeiterschutzgesetzgebung	bv_doc_id__26_d16e1657
<g/>
,	
sie	bv_doc_id__26_d16e1661
Arbeiterversicherung	bv_doc_id__26_d16e1664
<g/>
,	
das	bv_doc_id__26_d16e1668
Hochschulwesen	bv_doc_id__26_d16e1670
<g/>
.	
Der	bv_doc_id__26_d16e1674
freie	bv_doc_id__26_d16e1677
Güterverkehr	bv_doc_id__26_d16e1679
innerhalb	bv_doc_id__26_d16e1681
des	bv_doc_id__26_d16e1683
Bundesgebietes	bv_doc_id__26_d16e1685
muß	bv_doc_id__26_d16e1687
gesichert	bv_doc_id__26_d16e1690
werden	bv_doc_id__26_d16e1692
<g/>
.	
Die	bv_doc_id__26_d16e1696
Bundesgesetzgebung	bv_doc_id__26_d16e1698
hat	bv_doc_id__26_d16e1700
die	bv_doc_id__26_d16e1703
Steuerquellen	bv_doc_id__26_d16e1705
auf	bv_doc_id__26_d16e1707
den	bv_doc_id__26_d16e1709
Bund	bv_doc_id__26_d16e1711
und	bv_doc_id__26_d16e1713
die	bv_doc_id__26_d16e1716
Länder	bv_doc_id__26_d16e1718
aufzuteilen	bv_doc_id__26_d16e1720
<g/>
.	
Andere	bv_doc_id__26_d16e1724
Angelegenheiten	bv_doc_id__26_d16e1726
<g/>
,	
wie	bv_doc_id__26_d16e1731
das	bv_doc_id__26_d16e1733
Schulwesen	bv_doc_id__26_d16e1735
und	bv_doc_id__26_d16e1737
die	bv_doc_id__26_d16e1739
Agrargesetzgebung	bv_doc_id__26_d16e1742
<g/>
,	
werden	bv_doc_id__26_d16e1746
vom	bv_doc_id__26_d16e1748
Bunde	bv_doc_id__26_d16e1750
nur	bv_doc_id__26_d16e1752
durch	bv_doc_id__26_d16e1755
Rahmengesetze	bv_doc_id__26_d16e1757
geregelt	bv_doc_id__26_d16e1759
werde	bv_doc_id__26_d16e1761
<g/>
,	
deren	bv_doc_id__26_d16e1765
nähere	bv_doc_id__26_d16e1768
Durchführung	bv_doc_id__26_d16e1770
den	bv_doc_id__26_d16e1772
Ländern	bv_doc_id__26_d16e1774
überlassen	bv_doc_id__26_d16e1776
bleibt	bv_doc_id__26_d16e1778
<g/>
.	
Alle	bv_doc_id__26_d16e1783
dem	bv_doc_id__26_d16e1785
Bunde	bv_doc_id__26_d16e1787
nicht	bv_doc_id__26_d16e1789
vorbehaltenen	bv_doc_id__26_d16e1791
Angelegenheiten	bv_doc_id__26_d16e1794
fallen	bv_doc_id__26_d16e1796
in	bv_doc_id__26_d16e1798
die	bv_doc_id__26_d16e1800
Kompetenz	bv_doc_id__26_d16e1802
der	bv_doc_id__26_d16e1804
Länder	bv_doc_id__26_d16e1807
<g/>
.	
Die	bv_doc_id__26_d16e1811
Bundesverfassung	bv_doc_id__26_d16e1813
wird	bv_doc_id__26_d16e1815
überdies	bv_doc_id__26_d16e1817
die	bv_doc_id__26_d16e1820
Grundrechte	bv_doc_id__26_d16e1822
der	bv_doc_id__26_d16e1824
einzelnen	bv_doc_id__26_d16e1826
Staatsbürger	bv_doc_id__26_d16e1828
und	bv_doc_id__26_d16e1830
Korporationen	bv_doc_id__26_d16e1833
verbürgen	bv_doc_id__26_d16e1835
<g/>
.	
Das	bv_doc_id__26_d16e1839
Verhältnis	bv_doc_id__26_d16e1841
von	bv_doc_id__26_d16e1843
Kirche	bv_doc_id__26_d16e1846
und	bv_doc_id__26_d16e1848
Staat	bv_doc_id__26_d16e1850
einschließlich	bv_doc_id__26_d16e1852
der	bv_doc_id__26_d16e1854
Ehegesetzgebung	bv_doc_id__26_d16e1856
ist	bv_doc_id__26_d16e1859
im	bv_doc_id__26_d16e1861
Rahmen	bv_doc_id__26_d16e1863
der	bv_doc_id__26_d16e1865
Verfassung	bv_doc_id__26_d16e1867
grundsätzlich	bv_doc_id__26_d16e1869
zu	bv_doc_id__26_d16e1872
regeln	bv_doc_id__26_d16e1874
<g/>
.	
So	bv_doc_id__26_d16e1878
lange	bv_doc_id__26_d16e1880
das	bv_doc_id__26_d16e1882
bisherige	bv_doc_id__26_d16e1885
Verhältnis	bv_doc_id__26_d16e1887
fortbesteht	bv_doc_id__26_d16e1889
<g/>
,	
sind	bv_doc_id__26_d16e1893
bei	bv_doc_id__26_d16e1895
künftigen	bv_doc_id__26_d16e1898
Gehaltsaufbesserungen	bv_doc_id__26_d16e1900
für	bv_doc_id__26_d16e1902
die	bv_doc_id__26_d16e1904
Staatsangestellten	bv_doc_id__26_d16e1906
auch	bv_doc_id__26_d16e1908
die	bv_doc_id__26_d16e1911
Seelsorger	bv_doc_id__26_d16e1913
der	bv_doc_id__26_d16e1915
katholischen	bv_doc_id__26_d16e1917
<g/>
,	
evangelischen	bv_doc_id__26_d16e1921
und	bv_doc_id__26_d16e1924
altkatholischen	bv_doc_id__26_d16e1926
Konfession	bv_doc_id__26_d16e1928
zu	bv_doc_id__26_d16e1930
berücksichtigen	bv_doc_id__26_d16e1932
<g/>
.	
Die	bv_doc_id__26_d16e1939
Gesetzgebung	bv_doc_id__26_d16e1941
des	bv_doc_id__26_d16e1943
Bundes	bv_doc_id__26_d16e1945
wird	bv_doc_id__26_d16e1947
durch	bv_doc_id__26_d16e1950
die	bv_doc_id__26_d16e1952
Nationalversammlung	bv_doc_id__26_d16e1954
und	bv_doc_id__26_d16e1956
durch	bv_doc_id__26_d16e1958
einen	bv_doc_id__26_d16e1960
Bundesrat	bv_doc_id__26_d16e1963
ausgeübt	bv_doc_id__26_d16e1965
<g/>
.	
Es	bv_doc_id__26_d16e1969
besteht	bv_doc_id__26_d16e1971
Einverständnis	bv_doc_id__26_d16e1973
darüber	bv_doc_id__26_d16e1976
<g/>
,	
daß	bv_doc_id__26_d16e1980
der	bv_doc_id__26_d16e1982
Entwurf	bv_doc_id__26_d16e1984
der	bv_doc_id__26_d16e1986
Staatskanzlei	bv_doc_id__26_d16e1989
bezüglich	bv_doc_id__26_d16e1991
der	bv_doc_id__26_d16e1993
Zu	bv_doc_id__26_d16e1995
sammensetzung	bv_doc_id__26_d16e1997
und	bv_doc_id__26_d16e1999
der	bv_doc_id__26_d16e2002
Aufgaben	bv_doc_id__26_d16e2004
des	bv_doc_id__26_d16e2006
Bundesrates	bv_doc_id__26_d16e2008
das	bv_doc_id__26_d16e2010
Beispiel	bv_doc_id__26_d16e2012
des	bv_doc_id__26_d16e2015
deutschen	bv_doc_id__26_d16e2017
Reichsrates	bv_doc_id__26_d16e2019
nachahmen	bv_doc_id__26_d16e2021
soll	bv_doc_id__26_d16e2023
<g/>
.	
Wenn	bv_doc_id__26_d16e2028
der	bv_doc_id__26_d16e2030
Bundesrat	bv_doc_id__26_d16e2032
einem	bv_doc_id__26_d16e2034
von	bv_doc_id__26_d16e2036
der	bv_doc_id__26_d16e2038
Nationalversammlung	bv_doc_id__26_d16e2041
beschlossenen	bv_doc_id__26_d16e2043
Gesetz	bv_doc_id__26_d16e2045
nicht	bv_doc_id__26_d16e2047
zustimmt	bv_doc_id__26_d16e2049
<g/>
,	
soll	bv_doc_id__26_d16e2054
der	bv_doc_id__26_d16e2056
Volksentscheid	bv_doc_id__26_d16e2058
eingeholt	bv_doc_id__26_d16e2060
werden	bv_doc_id__26_d16e2062
<g/>
.	
Aber	bv_doc_id__26_d16e2067
auch	bv_doc_id__26_d16e2069
für	bv_doc_id__26_d16e2071
andere	bv_doc_id__26_d16e2073
Fälle	bv_doc_id__26_d16e2075
ist	bv_doc_id__26_d16e2077
die	bv_doc_id__26_d16e2080
unmittelbare	bv_doc_id__26_d16e2082
Gesetzgebung	bv_doc_id__26_d16e2084
durch	bv_doc_id__26_d16e2086
das	bv_doc_id__26_d16e2088
Volk	bv_doc_id__26_d16e2090
<g/>
(	
Referendum	bv_doc_id__26_d16e2095
undbringing	bv_doc_id__26_d16e2097
<g/>
)	
vorzusehen	bv_doc_id__26_d16e2101
<g/>
.	
Bezüglich	bv_doc_id__26_d16e2106
der	bv_doc_id__26_d16e2108
Präsidentschaft	bv_doc_id__26_d16e2110
soll	bv_doc_id__26_d16e2112
der	bv_doc_id__26_d16e2114
Entwurf	bv_doc_id__26_d16e2116
der	bv_doc_id__26_d16e2119
Staatskanzlei	bv_doc_id__26_d16e2121
bei	bv_doc_id__26_d16e2123
