<doc id="bv_doc_id__63" attrs="word lemma type">
Abgeordnetenhauses	bv_doc_id__63_d47e747
in	bv_doc_id__63_d47e750
den	bv_doc_id__63_d47e752
Tagen	bv_doc_id__63_d47e754
des	bv_doc_id__63_d47e756
Umsturzes	bv_doc_id__63_d47e758
beschlossen	bv_doc_id__63_d47e760
haben	bv_doc_id__63_d47e763
<g/>
,	
nämlich	bv_doc_id__63_d47e767
der	bv_doc_id__63_d47e769
Beschluß	bv_doc_id__63_d47e771
über	bv_doc_id__63_d47e773
die	bv_doc_id__63_d47e776
grundlegenden	bv_doc_id__63_d47e778
Einrichtungen	bv_doc_id__63_d47e780
der	bv_doc_id__63_d47e782
Staatsgewalt	bv_doc_id__63_d47e784
vom	bv_doc_id__63_d47e786
30.	bv_doc_id__63_d47e789
Oktober	bv_doc_id__63_d47e791
1918	bv_doc_id__63_d47e793
<g/>
,	
St	bv_doc_id__63_d47e797
<g/>
.	
G	bv_doc_id__63_d47e802
<g/>
.	
Bl	bv_doc_id__63_d47e806
<g/>
.	
Nr	bv_doc_id__63_d47e810
<g/>
.	
1	bv_doc_id__63_d47e815
<g/>
,	
stellt	bv_doc_id__63_d47e819
den	bv_doc_id__63_d47e821
Versuch	bv_doc_id__63_d47e823
dar	bv_doc_id__63_d47e825
<g/>
,	
die	bv_doc_id__63_d47e830
von	bv_doc_id__63_d47e832
Deutschen	bv_doc_id__63_d47e834
bewohnten	bv_doc_id__63_d47e836
Gebiete	bv_doc_id__63_d47e838
des	bv_doc_id__63_d47e841
ehemaligen	bv_doc_id__63_d47e843
österreichischen	bv_doc_id__63_d47e845
Kaiserstaates	bv_doc_id__63_d47e847
als	bv_doc_id__63_d47e849
strengen	bv_doc_id__63_d47e851
nationalen	bv_doc_id__63_d47e854
Einheitsstaat	bv_doc_id__63_d47e856
zu	bv_doc_id__63_d47e858
begründen	bv_doc_id__63_d47e860
<g/>
.	
Aber	bv_doc_id__63_d47e864
gleichzeitig	bv_doc_id__63_d47e867
mit	bv_doc_id__63_d47e869
diesem	bv_doc_id__63_d47e871
Gesetzgebungsakte	bv_doc_id__63_d47e873
hat	bv_doc_id__63_d47e875
sich	bv_doc_id__63_d47e877
ein	bv_doc_id__63_d47e880
paralleler	bv_doc_id__63_d47e882
Vorgang	bv_doc_id__63_d47e884
vollzogen	bv_doc_id__63_d47e886
<g/>
,	
der	bv_doc_id__63_d47e890
der	bv_doc_id__63_d47e893
österreichischen	bv_doc_id__63_d47e895
Republik	bv_doc_id__63_d47e897
schon	bv_doc_id__63_d47e899
von	bv_doc_id__63_d47e901
ihrer	bv_doc_id__63_d47e903
Entstehung	bv_doc_id__63_d47e906
an	bv_doc_id__63_d47e908
einen	bv_doc_id__63_d47e910
föderativen	bv_doc_id__63_d47e912
Wesenszug	bv_doc_id__63_d47e914
anheftete	bv_doc_id__63_d47e916
<g/>
.	
Im	bv_doc_id__63_d47e921
Einverständnis	bv_doc_id__63_d47e923
mit	bv_doc_id__63_d47e925
der	bv_doc_id__63_d47e927
maßgebenden	bv_doc_id__63_d47e929
Zentralstelle	bv_doc_id__63_d47e932
in	bv_doc_id__63_d47e934
Wien	bv_doc_id__63_d47e936
hatten	bv_doc_id__63_d47e938
sich	bv_doc_id__63_d47e940
die	bv_doc_id__63_d47e942
ehemaligen	bv_doc_id__63_d47e945
„Kronländer“	bv_doc_id__63_d47e947
auf	bv_doc_id__63_d47e949
dem	bv_doc_id__63_d47e951
gleichen	bv_doc_id__63_d47e953
Wege	bv_doc_id__63_d47e955
wie	bv_doc_id__63_d47e958
der	bv_doc_id__63_d47e960
Gesamtstaat	bv_doc_id__63_d47e962
<g/>
,	
nämlich	bv_doc_id__63_d47e966
revolutionär	bv_doc_id__63_d47e968
<g/>
,	
zu	bv_doc_id__63_d47e973
staatsartigen	bv_doc_id__63_d47e975
Gebilden	bv_doc_id__63_d47e977
konstituiert	bv_doc_id__63_d47e979
<g/>
.	
Und	bv_doc_id__63_d47e984
mit	bv_doc_id__63_d47e986
dem	bv_doc_id__63_d47e988
Beschluß	bv_doc_id__63_d47e990
vom	bv_doc_id__63_d47e992
12.	bv_doc_id__63_d47e994
November	bv_doc_id__63_d47e997
1918	bv_doc_id__63_d47e999
<g/>
,	
St	bv_doc_id__63_d47e1003
<g/>
.	
G	bv_doc_id__63_d47e1007
<g/>
.	
Bl	bv_doc_id__63_d47e1012
<g/>
.	
Nr	bv_doc_id__63_d47e1016
<g/>
.	
23	bv_doc_id__63_d47e1020
<g/>
,	
hat	bv_doc_id__63_d47e1025
die	bv_doc_id__63_d47e1027
„Provisorische	bv_doc_id__63_d47e1029
Nationalversammlung	bv_doc_id__63_d47e1031
für	bv_doc_id__63_d47e1033
Deutschösterreich“	bv_doc_id__63_d47e1036
„die	bv_doc_id__63_d47e1038
feierlichen	bv_doc_id__63_d47e1040
Erklärungen	bv_doc_id__63_d47e1042
der	bv_doc_id__63_d47e1044
Länder	bv_doc_id__63_d47e1046
<g/>
,	
Kreise	bv_doc_id__63_d47e1051
und	bv_doc_id__63_d47e1053
Gaue	bv_doc_id__63_d47e1055
des	bv_doc_id__63_d47e1057
Staatsgebietes"	bv_doc_id__63_d47e1059
zur	bv_doc_id__63_d47e1062
Kenntnis	bv_doc_id__63_d47e1064
genommen	bv_doc_id__63_d47e1066
und	bv_doc_id__63_d47e1068
diese	bv_doc_id__63_d47e1070
Gebiete	bv_doc_id__63_d47e1072
unter	bv_doc_id__63_d47e1075
den	bv_doc_id__63_d47e1077
Schutz	bv_doc_id__63_d47e1079
der	bv_doc_id__63_d47e1081
ganzen	bv_doc_id__63_d47e1083
Nation	bv_doc_id__63_d47e1085
gestellt	bv_doc_id__63_d47e1088
<g/>
.	
Einem	bv_doc_id__63_d47e1092
solchen	bv_doc_id__63_d47e1094
Beschluß	bv_doc_id__63_d47e1096
liegt	bv_doc_id__63_d47e1098
<g/>
,	
wenn	bv_doc_id__63_d47e1103
er	bv_doc_id__63_d47e1105
sinnvoll	bv_doc_id__63_d47e1107
gedeutet	bv_doc_id__63_d47e1109
werden	bv_doc_id__63_d47e1111
soll	bv_doc_id__63_d47e1114
<g/>
,	
die	bv_doc_id__63_d47e1118
Vorstellung	bv_doc_id__63_d47e1120
einer	bv_doc_id__63_d47e1122
vertragsmäßigen	bv_doc_id__63_d47e1124
Begründung	bv_doc_id__63_d47e1127
des	bv_doc_id__63_d47e1129
Staates	bv_doc_id__63_d47e1131
durch	bv_doc_id__63_d47e1133
den	bv_doc_id__63_d47e1135
Zusammenschluß	bv_doc_id__63_d47e1137
bis	bv_doc_id__63_d47e1140
dahin	bv_doc_id__63_d47e1142
unabhängiger	bv_doc_id__63_d47e1144
Staatsteile	bv_doc_id__63_d47e1146
zugrunde	bv_doc_id__63_d47e1148
<g/>
.	
Der	bv_doc_id__63_d47e1153
tatsächlichen	bv_doc_id__63_d47e1155
von	bv_doc_id__63_d47e1157
Anbeginn	bv_doc_id__63_d47e1159
staatsähnlichen	bv_doc_id__63_d47e1161
Stellung	bv_doc_id__63_d47e1163
der	bv_doc_id__63_d47e1166
österreichischen	bv_doc_id__63_d47e1168
Länder	bv_doc_id__63_d47e1170
im	bv_doc_id__63_d47e1172
Rahmen	bv_doc_id__63_d47e1174
1	bv_doc_id__63_d47e1176
<g/>
(	
Seiten	bv_doc_id__63_d47e1181
fehlt	bv_doc_id__63_d47e1183
<g/>
)	
250-260	bv_doc_id__63_d47e1187
991	bv_doc_id__63_d47e1192
der	bv_doc_id__63_d47e1194
Beilagen	bv_doc_id__63_d47e1196
<g/>
.	
—	bv_doc_id__63_d47e1200
Konstituierende	bv_doc_id__63_d47e1202
Nationalversammlung	bv_doc_id__63_d47e1205
<g/>
.	
2	bv_doc_id__63_d47e1209
des	bv_doc_id__63_d47e1211
neugegründeten	bv_doc_id__63_d47e1213
Gesamtstaates	bv_doc_id__63_d47e1215
hat	bv_doc_id__63_d47e1218
auch	bv_doc_id__63_d47e1220
alsbald	bv_doc_id__63_d47e1222
das	bv_doc_id__63_d47e1224
Gesetz	bv_doc_id__63_d47e1226
vom	bv_doc_id__63_d47e1228
14.	bv_doc_id__63_d47e1231
November	bv_doc_id__63_d47e1233
1918	bv_doc_id__63_d47e1235
<g/>
,	
St	bv_doc_id__63_d47e1239
<g/>
.	
G	bv_doc_id__63_d47e1244
<g/>
.	
Bl	bv_doc_id__63_d47e1248
<g/>
.	
Nr	bv_doc_id__63_d47e1252
<g/>
.	
24	bv_doc_id__63_d47e1257
<g/>
,	
betreffend	bv_doc_id__63_d47e1261
die	bv_doc_id__63_d47e1263
Übernahme	bv_doc_id__63_d47e1265
der	bv_doc_id__63_d47e1267
Staatsgewalt	bv_doc_id__63_d47e1270
in	bv_doc_id__63_d47e1272
den	bv_doc_id__63_d47e1274
Ländern	bv_doc_id__63_d47e1276
<g/>
,	
durch	bv_doc_id__63_d47e1280
seine	bv_doc_id__63_d47e1283
bekannten	bv_doc_id__63_d47e1285
organisationstechnischen	bv_doc_id__63_d47e1287
Maßnahmen	bv_doc_id__63_d47e1289
Rechnung	bv_doc_id__63_d47e1291
getragen	bv_doc_id__63_d47e1293
<g/>
.	
Zunächst	bv_doc_id__63_d47e1298
erfolgte	bv_doc_id__63_d47e1300
die	bv_doc_id__63_d47e1302
Anerkennung	bv_doc_id__63_d47e1304
des	bv_doc_id__63_d47e1306
legislativen	bv_doc_id__63_d47e1309
Wirkungskreises	bv_doc_id__63_d47e1311
der	bv_doc_id__63_d47e1313
Landtage	bv_doc_id__63_d47e1315
<g/>
,	
für	bv_doc_id__63_d47e1319
die	bv_doc_id__63_d47e1322
infolge	bv_doc_id__63_d47e1324
des	bv_doc_id__63_d47e1326
Wechsels	bv_doc_id__63_d47e1328
der	bv_doc_id__63_d47e1330
Staatsform	bv_doc_id__63_d47e1332
selbstverständlich	bv_doc_id__63_d47e1335
das	bv_doc_id__63_d47e1337
Erfordernis	bv_doc_id__63_d47e1339
der	bv_doc_id__63_d47e1341
Gesetzessanktion	bv_doc_id__63_d47e1343
hinweggefallen	bv_doc_id__63_d47e1345
war	bv_doc_id__63_d47e1348
<g/>
.	
Dann	bv_doc_id__63_d47e1352
hat	bv_doc_id__63_d47e1354
dieses	bv_doc_id__63_d47e1356
Gesetz	bv_doc_id__63_d47e1358
die	bv_doc_id__63_d47e1361
durch	bv_doc_id__63_d47e1363
die	bv_doc_id__63_d47e1365
eigenen	bv_doc_id__63_d47e1367
politischen	bv_doc_id__63_d47e1369
Kräfte	bv_doc_id__63_d47e1371
der	bv_doc_id__63_d47e1374
Länder	bv_doc_id__63_d47e1376
erfolgte	bv_doc_id__63_d47e1378
Beseitigung	bv_doc_id__63_d47e1380
der	bv_doc_id__63_d47e1382
Statthaltereien	bv_doc_id__63_d47e1384
und	bv_doc_id__63_d47e1387
die	bv_doc_id__63_d47e1389
Übertragung	bv_doc_id__63_d47e1391
der	bv_doc_id__63_d47e1393
allgemeinen	bv_doc_id__63_d47e1395
politischen	bv_doc_id__63_d47e1397
Verwaltung	bv_doc_id__63_d47e1400
auf	bv_doc_id__63_d47e1402
die	bv_doc_id__63_d47e1404
gewählten	bv_doc_id__63_d47e1406
Landesregierungen	bv_doc_id__63_d47e1408
vom	bv_doc_id__63_d47e1410
Standpunkt	bv_doc_id__63_d47e1413
der	bv_doc_id__63_d47e1415
zentralen	bv_doc_id__63_d47e1417
Staatsgesetzgebung	bv_doc_id__63_d47e1419
aus	bv_doc_id__63_d47e1421
legalisiert	bv_doc_id__63_d47e1423
<g/>
.	
Schon	bv_doc_id__63_d47e1428
die	bv_doc_id__63_d47e1430
angedeutete	bv_doc_id__63_d47e1432
zwiespältige	bv_doc_id__63_d47e1434
Entstehung	bv_doc_id__63_d47e1436
des	bv_doc_id__63_d47e1439
neuen	bv_doc_id__63_d47e1441
Staates	bv_doc_id__63_d47e1443
hat	bv_doc_id__63_d47e1445
seinem	bv_doc_id__63_d47e1447
Wesen	bv_doc_id__63_d47e1449
bundesstaatliche	bv_doc_id__63_d47e1452
Elemente	bv_doc_id__63_d47e1454
aufgeprägt	bv_doc_id__63_d47e1456
<g/>
.	
Die	bv_doc_id__63_d47e1460
weitere	bv_doc_id__63_d47e1462
Verfassungsentwicklung	bv_doc_id__63_d47e1465
in	bv_doc_id__63_d47e1467
Österreich	bv_doc_id__63_d47e1469
<g/>
,	
die	bv_doc_id__63_d47e1473
sich	bv_doc_id__63_d47e1475
in	bv_doc_id__63_d47e1478
einer	bv_doc_id__63_d47e1480
Reihe	bv_doc_id__63_d47e1482
mehr	bv_doc_id__63_d47e1484
oder	bv_doc_id__63_d47e1486
minder	bv_doc_id__63_d47e1488
provisorisch	bv_doc_id__63_d47e1491
gedachter	bv_doc_id__63_d47e1493
Spezialgesetze	bv_doc_id__63_d47e1495
und	bv_doc_id__63_d47e1497
Novellen	bv_doc_id__63_d47e1499
—	bv_doc_id__63_d47e1501
es	bv_doc_id__63_d47e1504
sei	bv_doc_id__63_d47e1506
insbesondere	bv_doc_id__63_d47e1508
der	bv_doc_id__63_d47e1510
sogenannten	bv_doc_id__63_d47e1512
Verfassungsnovelle	bv_doc_id__63_d47e1514
vom	bv_doc_id__63_d47e1517
19.	bv_doc_id__63_d47e1519
Dezember	bv_doc_id__63_d47e1521
1918	bv_doc_id__63_d47e1523
<g/>
,	
St	bv_doc_id__63_d47e1527
<g/>
.	
G	bv_doc_id__63_d47e1532
<g/>
.	
Bl	bv_doc_id__63_d47e1536
<g/>
.	
Nr	bv_doc_id__63_d47e1540
<g/>
.	
139	bv_doc_id__63_d47e1545
<g/>
,	
und	bv_doc_id__63_d47e1549
der	bv_doc_id__63_d47e1551
ungleich	bv_doc_id__63_d47e1553
einschneidenderen	bv_doc_id__63_d47e1556
Gesetze	bv_doc_id__63_d47e1558
vom	bv_doc_id__63_d47e1560
14.	bv_doc_id__63_d47e1562
März	bv_doc_id__63_d47e1564
1919	bv_doc_id__63_d47e1566
über	bv_doc_id__63_d47e1569
die	bv_doc_id__63_d47e1571
Volksvertretung	bv_doc_id__63_d47e1573
und	bv_doc_id__63_d47e1575
übei	bv_doc_id__63_d47e1577
die	bv_doc_id__63_d47e1579
Staatsregierung	bv_doc_id__63_d47e1582
<g/>
,	
St	bv_doc_id__63_d47e1586
<g/>
.	
G	bv_doc_id__63_d47e1590
<g/>
.	
Bl	bv_doc_id__63_d47e1595
<g/>
.	
Nr	bv_doc_id__63_d47e1599
<g/>
.	
179	bv_doc_id__63_d47e1603
und	bv_doc_id__63_d47e1605
180	bv_doc_id__63_d47e1608
<g/>
,	
gedacht	bv_doc_id__63_d47e1612
—	bv_doc_id__63_d47e1614
vollzog	bv_doc_id__63_d47e1616
<g/>
,	
hat	bv_doc_id__63_d47e1621
bei	bv_doc_id__63_d47e1623
den	bv_doc_id__63_d47e1625
beschränkten	bv_doc_id__63_d47e1627
Aufgaben	bv_doc_id__63_d47e1629
<g/>
,	
die	bv_doc_id__63_d47e1634
sich	bv_doc_id__63_d47e1636
diese	bv_doc_id__63_d47e1638
Gesetze	bv_doc_id__63_d47e1640
gestellt	bv_doc_id__63_d47e1642
haben	bv_doc_id__63_d47e1644
<g/>
,	
nicht	bv_doc_id__63_d47e1649
dahin	bv_doc_id__63_d47e1651
geführt	bv_doc_id__63_d47e1653
<g/>
,	
den	bv_doc_id__63_d47e1657
angedeuteten	bv_doc_id__63_d47e1660
Zwiespalt	bv_doc_id__63_d47e1662
in	bv_doc_id__63_d47e1664
der	bv_doc_id__63_d47e1666
Struktur	bv_doc_id__63_d47e1668
unseres	bv_doc_id__63_d47e1670
Staates	bv_doc_id__63_d47e1673
zu	bv_doc_id__63_d47e1675
überwinden	bv_doc_id__63_d47e1677
<g/>
.	
Es	bv_doc_id__63_d47e1681
konnte	bv_doc_id__63_d47e1683
sich	bv_doc_id__63_d47e1686
<g/>
,	
was	bv_doc_id__63_d47e1690
das	bv_doc_id__63_d47e1692
Verhältnis	bv_doc_id__63_d47e1694
zwischen	bv_doc_id__63_d47e1696
dem	bv_doc_id__63_d47e1699
Gesamtstaat	bv_doc_id__63_d47e1701
und	bv_doc_id__63_d47e1703
den	bv_doc_id__63_d47e1705
Ländern	bv_doc_id__63_d47e1707
betraf	bv_doc_id__63_d47e1709
<g/>
,	
nur	bv_doc_id__63_d47e1714
darum	bv_doc_id__63_d47e1716
handeln	bv_doc_id__63_d47e1718
<g/>
,	
gewisse	bv_doc_id__63_d47e1722
Vorsorgen	bv_doc_id__63_d47e1725
zu	bv_doc_id__63_d47e1727
treffen	bv_doc_id__63_d47e1729
<g/>
,	
um	bv_doc_id__63_d47e1733
die	bv_doc_id__63_d47e1735
bei	bv_doc_id__63_d47e1738
der	bv_doc_id__63_d47e1740
Ungeklärtheit	bv_doc_id__63_d47e1742
dieses	bv_doc_id__63_d47e1744
Verhältnisses	bv_doc_id__63_d47e1746
unvermeidlichen	bv_doc_id__63_d47e1748
Reibungen	bv_doc_id__63_d47e1751
zwischen	bv_doc_id__63_d47e1753
den	bv_doc_id__63_d47e1755
beiden	bv_doc_id__63_d47e1757
Faktoren	bv_doc_id__63_d47e1759
zu	bv_doc_id__63_d47e1761
bereinigen	bv_doc_id__63_d47e1764
<g/>
.	
Diese	bv_doc_id__63_d47e1768
provisorische	bv_doc_id__63_d47e1770
Verfassungsgesetzgebung	bv_doc_id__63_d47e1772
mußte	bv_doc_id__63_d47e1774
sich	bv_doc_id__63_d47e1777
insbesondere	bv_doc_id__63_d47e1779
damit	bv_doc_id__63_d47e1781
begnügen	bv_doc_id__63_d47e1783
<g/>
,	
die	bv_doc_id__63_d47e1787
widerspruchsvolle	bv_doc_id__63_d47e1790
Zuständigkeitsabgrenzung	bv_doc_id__63_d47e1792
zwischen	bv_doc_id__63_d47e1794
Staat	bv_doc_id__63_d47e1796
und	bv_doc_id__63_d47e1798
Ländern	bv_doc_id__63_d47e1800
<g/>
,	
die	bv_doc_id__63_d47e1805
nach	bv_doc_id__63_d47e1807
der	bv_doc_id__63_d47e1809
altösterreichischen	bv_doc_id__63_d47e1811
Verfassung	bv_doc_id__63_d47e1813
bestanden	bv_doc_id__63_d47e1816
hatte	bv_doc_id__63_d47e1818
<g/>
,	
unverändert	bv_doc_id__63_d47e1822
zu	bv_doc_id__63_d47e1824
übernehmen	bv_doc_id__63_d47e1826
<g/>
.	
Diese	bv_doc_id__63_d47e1831
Rezeption	bv_doc_id__63_d47e1833
des	bv_doc_id__63_d47e1835
alten	bv_doc_id__63_d47e1837
Rechtszustandes	bv_doc_id__63_d47e1839
mußte	bv_doc_id__63_d47e1842
aber	bv_doc_id__63_d47e1844
dadurch	bv_doc_id__63_d47e1846
ungeahnte	bv_doc_id__63_d47e1848
Schwierigkeiten	bv_doc_id__63_d47e1850
zeitigen	bv_doc_id__63_d47e1852
<g/>
,	
daß	bv_doc_id__63_d47e1857
es	bv_doc_id__63_d47e1859
mit	bv_doc_id__63_d47e1861
dem	bv_doc_id__63_d47e1863
Wechsel	bv_doc_id__63_d47e1865
der	bv_doc_id__63_d47e1868
Staatsform	bv_doc_id__63_d47e1870
nunmehr	bv_doc_id__63_d47e1872
an	bv_doc_id__63_d47e1874
dem	bv_doc_id__63_d47e1876
Faktor	bv_doc_id__63_d47e1878
